a,b,dist,dist_nl,sim_nl
CCL7,XCL1,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL7,XCL2,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CCL3,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL8,CCL4,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL8,CCL5,1,0.3333333333333333,0.6666666666666667
CCL8,CCL7,0,0,1
CCL8,CCL8,0,0,1
CCL8,CCL14,1,0.3333333333333333,0.6666666666666667
CCL8,CCL15,2,0.6666666666666666,0.33333333333333337
CCL8,CCL16,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL8,CCL23,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL8,CCL26,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL8,CXCL4,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL8,CCL3L1,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL8,CCL2,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL8,CCL13,1,0.3333333333333333,0.6666666666666667
CCL8,CCL11,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL8,CCL18,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL8,CCL24,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL8,CCL28,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL8,CXCL9,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL8,CXCL10,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL8,CXCL11,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL8,CCL17,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL8,CCL22,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL8,CCL20,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CCL19,3,1,0
CCL8,CCL21,2.8284271247461903,0.9428090415820635,0.05719095841793653
CCL8,CCL1,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL8,CCL25,2.8284271247461903,0.9428090415820635,0.05719095841793653
CCL8,CCL27,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CXCL1,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CXCL3,2.8284271247461903,0.9428090415820635,0.05719095841793653
CCL8,CXCL6,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CXCL8,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CXCL2,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CXCL5,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL8,CXCL7,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CXCL13,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CXCL12,2.8284271247461903,0.9428090415820635,0.05719095841793653
CCL8,CXCL16,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,CX3CL1,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,XCL1,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL8,XCL2,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL14,CCL3,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL14,CCL4,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL14,CCL5,0,0,1
CCL14,CCL7,1,0.3333333333333333,0.6666666666666667
CCL14,CCL8,1,0.3333333333333333,0.6666666666666667
CCL14,CCL14,0,0,1
CCL14,CCL15,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL14,CCL16,2,0.6666666666666666,0.33333333333333337
CCL14,CCL23,2,0.6666666666666666,0.33333333333333337
CCL14,CCL26,2,0.6666666666666666,0.33333333333333337
CCL14,CXCL4,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL14,CCL3L1,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL14,CCL2,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL14,CCL13,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL14,CCL11,1,0.3333333333333333,0.6666666666666667
CCL14,CCL18,2,0.6666666666666666,0.33333333333333337
CCL14,CCL24,2,0.6666666666666666,0.33333333333333337
CCL14,CCL28,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL14,CXCL9,2,0.6666666666666666,0.33333333333333337
CCL14,CXCL10,2,0.6666666666666666,0.33333333333333337
CCL14,CXCL11,2,0.6666666666666666,0.33333333333333337
CCL14,CCL17,2,0.6666666666666666,0.33333333333333337
CCL14,CCL22,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL14,CCL20,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CCL19,2.8284271247461903,0.9428090415820635,0.05719095841793653
CCL14,CCL21,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL14,CCL1,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL14,CCL25,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL14,CCL27,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CXCL1,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CXCL3,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL14,CXCL6,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CXCL8,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CXCL2,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CXCL5,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL14,CXCL7,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CXCL13,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CXCL12,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL14,CXCL16,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,CX3CL1,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,XCL1,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL14,XCL2,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL15,CCL3,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CCL4,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CCL5,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CCL7,2,0.6666666666666666,0.33333333333333337
CCL15,CCL8,2,0.6666666666666666,0.33333333333333337
CCL15,CCL14,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CCL15,0,0,1
CCL15,CCL16,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CCL23,1,0.3333333333333333,0.6666666666666667
CCL15,CCL26,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CXCL4,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL15,CCL3L1,1,0.3333333333333333,0.6666666666666667
CCL15,CCL2,2,0.6666666666666666,0.33333333333333337
CCL15,CCL13,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL15,CCL11,2,0.6666666666666666,0.33333333333333337
CCL15,CCL18,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CCL24,1,0.3333333333333333,0.6666666666666667
CCL15,CCL28,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL15,CXCL9,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CXCL10,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CXCL11,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL15,CCL17,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL15,CCL22,2,0.6666666666666666,0.33333333333333337
CCL15,CCL20,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CCL19,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL15,CCL21,2,0.6666666666666666,0.33333333333333337
CCL15,CCL1,2,0.6666666666666666,0.33333333333333337
CCL15,CCL25,2,0.6666666666666666,0.33333333333333337
CCL15,CCL27,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CXCL1,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL15,CXCL3,2,0.6666666666666666,0.33333333333333337
CCL15,CXCL6,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CXCL8,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL15,CXCL2,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CXCL5,2,0.6666666666666666,0.33333333333333337
CCL15,CXCL7,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CXCL13,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL15,CXCL12,2,0.6666666666666666,0.33333333333333337
CCL15,CXCL16,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,CX3CL1,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,XCL1,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL15,XCL2,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CCL3,2,0.6666666666666666,0.33333333333333337
CCL16,CCL4,2,0.6666666666666666,0.33333333333333337
CCL16,CCL5,2,0.6666666666666666,0.33333333333333337
CCL16,CCL7,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CCL8,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CCL14,2,0.6666666666666666,0.33333333333333337
CCL16,CCL15,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CCL16,0,0,1
CCL16,CCL23,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL16,CCL26,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL4,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CCL3L1,2,0.6666666666666666,0.33333333333333337
CCL16,CCL2,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CCL13,2,0.6666666666666666,0.33333333333333337
CCL16,CCL11,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL16,CCL18,2,0.6666666666666666,0.33333333333333337
CCL16,CCL24,2,0.6666666666666666,0.33333333333333337
CCL16,CCL28,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL16,CXCL9,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL10,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL11,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL16,CCL17,2,0.6666666666666666,0.33333333333333337
CCL16,CCL22,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL16,CCL20,2,0.6666666666666666,0.33333333333333337
CCL16,CCL19,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL16,CCL21,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL16,CCL1,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CCL25,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL16,CCL27,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL1,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL3,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL16,CXCL6,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL8,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL2,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL5,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL16,CXCL7,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL13,2,0.6666666666666666,0.33333333333333337
CCL16,CXCL12,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL16,CXCL16,2,0.6666666666666666,0.33333333333333337
CCL16,CX3CL1,2,0.6666666666666666,0.33333333333333337
CCL16,XCL1,2,0.6666666666666666,0.33333333333333337
CCL16,XCL2,2,0.6666666666666666,0.33333333333333337
CCL23,CCL3,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CCL4,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CCL5,2,0.6666666666666666,0.33333333333333337
CCL23,CCL7,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL23,CCL8,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL23,CCL14,2,0.6666666666666666,0.33333333333333337
CCL23,CCL15,1,0.3333333333333333,0.6666666666666667
CCL23,CCL16,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CCL23,0,0,1
CCL23,CCL26,2,0.6666666666666666,0.33333333333333337
CCL23,CXCL4,1,0.3333333333333333,0.6666666666666667
CCL23,CCL3L1,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CCL2,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL23,CCL13,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL23,CCL11,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL23,CCL18,2,0.6666666666666666,0.33333333333333337
CCL23,CCL24,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CCL28,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CXCL9,2,0.6666666666666666,0.33333333333333337
CCL23,CXCL10,2,0.6666666666666666,0.33333333333333337
CCL23,CXCL11,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL23,CCL17,2,0.6666666666666666,0.33333333333333337
CCL23,CCL22,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CCL20,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CCL19,2,0.6666666666666666,0.33333333333333337
CCL23,CCL21,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CCL1,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CCL25,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CCL27,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CXCL1,2,0.6666666666666666,0.33333333333333337
CCL23,CXCL3,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CXCL6,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CXCL8,2,0.6666666666666666,0.33333333333333337
CCL23,CXCL2,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CXCL5,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CXCL7,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CXCL13,2,0.6666666666666666,0.33333333333333337
CCL23,CXCL12,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL23,CXCL16,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,CX3CL1,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,XCL1,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL23,XCL2,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL26,CCL3,2,0.6666666666666666,0.33333333333333337
CCL26,CCL4,2,0.6666666666666666,0.33333333333333337
CCL26,CCL5,2,0.6666666666666666,0.33333333333333337
CCL26,CCL7,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL26,CCL8,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL26,CCL14,2,0.6666666666666666,0.33333333333333337
CCL26,CCL15,1.7320508075688772,0.5773502691896257,0.42264973081037427
CCL26,CCL16,2,0.6666666666666666,0.33333333333333337
CCL26,CCL23,2,0.6666666666666666,0.33333333333333337
CCL26,CCL26,0,0,1
CCL26,CXCL4,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL26,CCL3L1,1.4142135623730951,0.47140452079103173,0.5285954792089682
CCL26,CCL2,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL26,CCL13,2,0.6666666666666666,0.33333333333333337
CCL26,CCL11,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL26,CCL18,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL26,CCL24,2,0.6666666666666666,0.33333333333333337
CCL26,CCL28,2.23606797749979,0.7453559924999299,0.2546440075000701
CCL26,CXCL9,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL26,CXCL10,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL26,CXCL11,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL26,CCL17,2.8284271247461903,0.9428090415820635,0.05719095841793653
CCL26,CCL22,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL26,CCL20,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL26,CCL19,2.8284271247461903,0.9428090415820635,0.05719095841793653
CCL26,CCL21,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL26,CCL1,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL26,CCL25,2.6457513110645907,0.8819171036881969,0.11808289631180313
CCL26,CCL27,2.449489742783178,0.8164965809277259,0.18350341907227408
CCL26,CXCL1,2.8284271247461903,0.9428090415820635,0.05719095841793653
